,pointid,REF_ID,time,bsi
948,Km_10015,915415874,2022-08-20,0.07720419806291985
949,Km_10015,915415874,2022-08-30,0.07779235255296689
950,Km_10015,915415874,2022-09-09,0.03612487152208391
951,Km_10015,915415874,2022-09-19,-0.03787662055848614
952,Km_10015,915415874,2022-09-29,-0.08994614943964432
953,Km_10015,915415874,2022-10-09,-0.11520119960148613
954,Km_10015,915415874,2022-10-19,-0.1352150234318122
955,Km_10015,915415874,2022-10-29,-0.1612409479388415
956,Km_10015,915415874,2022-11-08,-0.16607095782920583
957,Km_10015,915415874,2022-11-18,-0.16975212900295544
958,Km_10015,915415874,2022-11-28,-0.1818292199296198
959,Km_10015,915415874,2022-12-08,-0.18493188190028617
960,Km_10015,915415874,2022-12-18,-0.17014261203992742
961,Km_10015,915415874,2022-12-28,-0.14530907253814668
962,Km_10015,915415874,2023-01-07,-0.12310669325621997
963,Km_10015,915415874,2023-01-17,-0.10090431397429325
964,Km_10015,915415874,2023-01-27,-0.07836443541741368
965,Km_10015,915415874,2023-02-06,-0.055326004367066035
966,Km_10015,915415874,2023-02-16,-0.04119810776702671
967,Km_10015,915415874,2023-02-26,-0.040659336530986946
968,Km_10015,915415874,2023-03-08,-0.048704671425221356
969,Km_10015,915415874,2023-03-18,-0.054484223160090516
970,Km_10015,915415874,2023-03-28,-0.058048545281896756
971,Km_10015,915415874,2023-04-07,-0.08948923965621669
972,Km_10015,915415874,2023-04-17,-0.1462966678636178
973,Km_10015,915415874,2023-04-27,-0.20919141794606472
974,Km_10015,915415874,2023-05-07,-0.2618771603807086
975,Km_10015,915415874,2023-05-17,-0.2973073364065013
976,Km_10015,915415874,2023-05-27,-0.21864848816873866
977,Km_10015,915415874,2023-06-06,-0.08889724731834962
978,Km_10015,915415874,2023-06-16,0.013157715756392968
979,Km_10015,915415874,2023-06-26,0.018177287803084818
980,Km_10015,915415874,2023-07-06,0.004273774433095806
981,Km_10015,915415874,2023-07-16,-0.03333866625209231
982,Km_10015,915415874,2023-07-26,-0.06502069074804465
983,Km_10015,915415874,2023-08-05,-0.10804378892382957
984,Km_10015,915415874,2023-08-15,-0.09436151870045154
985,Km_10015,915415874,2023-08-25,-0.04287566954429828
986,Km_10015,918973653,2022-02-01,-0.08713293462172461
987,Km_10015,918973653,2022-02-11,-0.15084387549637066
988,Km_10015,918973653,2022-02-21,-0.16907456275953878
989,Km_10015,918973653,2022-03-03,-0.14244214941948274
990,Km_10015,918973653,2022-03-13,-0.09326869342522241
991,Km_10015,918973653,2022-03-23,-0.07119665050530474
992,Km_10015,918973653,2022-04-02,-0.13814672024607305
993,Km_10015,918973653,2022-04-12,-0.20849816302732757
994,Km_10015,918973653,2022-04-22,-0.274073760923829
995,Km_10015,918973653,2022-05-02,-0.3112992458037972
996,Km_10015,918973653,2022-05-12,-0.28695211000518356
997,Km_10015,918973653,2022-05-22,-0.2333143796243826
998,Km_10015,918973653,2022-06-01,-0.16545806499535998
999,Km_10015,918973653,2022-06-11,-0.10644776339209235
1000,Km_10015,918973653,2022-06-21,-0.066306791500324
1001,Km_10015,918973653,2022-07-01,-0.062055871104491435
1002,Km_10015,918973653,2022-07-11,-0.039583235973520224
1003,Km_10015,918973653,2022-07-21,0.0025023765731600573
1004,Km_10015,918973653,2022-07-31,0.03012093167364999
1005,Km_10015,918973653,2022-08-10,0.028632491674286265
1006,Km_10015,918973653,2022-08-20,0.04053546082821365
1007,Km_10015,918973653,2022-08-30,0.05499819912222808
1008,Km_10015,918973653,2022-09-09,0.045974668008471914
1009,Km_10015,918973653,2022-09-19,-0.014858067304718704
1010,Km_10015,918973653,2022-09-29,-0.08729469495435921
1011,Km_10015,918973653,2022-10-09,-0.14748586381115916
1012,Km_10015,918973653,2022-10-19,-0.17982340099907745
1013,Km_10015,918973653,2022-10-29,-0.20975675905987723
1014,Km_10015,918973653,2022-11-08,-0.2260101705966029
1015,Km_10015,918973653,2022-11-18,-0.23126532136117567
1016,Km_10015,918973653,2022-11-28,-0.2256248055872731
1017,Km_10015,918973653,2022-12-08,-0.21462066469483848
1018,Km_10015,918973653,2022-12-18,-0.20256204159163113
1019,Km_10015,918973653,2022-12-28,-0.18916439548627156
1020,Km_10015,918973653,2023-01-07,-0.17611751495994454
1021,Km_10015,918973653,2023-01-17,-0.16307063443361755
1022,Km_10015,918973653,2023-01-27,-0.15019852043507803
1023,Km_10015,918973653,2023-02-06,-0.13758457080804845
1024,Km_10015,918973653,2023-02-16,-0.11949024811250814
1025,Km_10015,918973653,2023-02-26,-0.09447762499014203
1026,Km_10015,918973653,2023-03-08,-0.08331455486283158
1027,Km_10015,918973653,2023-03-18,-0.0955372235722988
1028,Km_10015,918973653,2023-03-28,-0.1212881958222143
1029,Km_10015,918973653,2023-04-07,-0.13547765177473342
1030,Km_10015,918973653,2023-04-17,-0.1373923693730437
1031,Km_10015,918973653,2023-04-27,-0.14033830868864208
1032,Km_10015,918973653,2023-05-07,-0.16671224881229454
1033,Km_10015,918973653,2023-05-17,-0.18036694131588044
1034,Km_10015,918973653,2023-05-27,-0.18134303776425761
1035,Km_10015,918973653,2023-06-06,-0.15471884762780283
1036,Km_10015,918973653,2023-06-16,-0.13841838177080334
1037,Km_10015,918973653,2023-06-26,-0.12589844866125818
1038,Km_10015,918973653,2023-07-06,-0.1370573670408629
1039,Km_10015,918973653,2023-07-16,-0.14548955674717523
1040,Km_10015,918973653,2023-07-26,-0.15354351357800142
1041,Km_10015,918973653,2023-08-05,-0.1637599355709483
1042,Km_10015,918973653,2023-08-15,-0.16316403175329142
1043,Km_10015,918973653,2023-08-25,-0.15535991072856536
1044,Km_10015,1000844784,2022-02-01,-0.07376871398778825
1045,Km_10015,1000844784,2022-02-11,-0.09975284609223377
1046,Km_10015,1000844784,2022-02-21,-0.11059430984679466
1047,Km_10015,1000844784,2022-03-03,-0.10411895898377009
1048,Km_10015,1000844784,2022-03-13,-0.08748924344249266
1049,Km_10015,1000844784,2022-03-23,-0.08929160357529342
1050,Km_10015,1000844784,2022-04-02,-0.13272633523710162
1051,Km_10015,1000844784,2022-04-12,-0.20334242479388778
1052,Km_10015,1000844784,2022-04-22,-0.2605223911358597
1053,Km_10015,1000844784,2022-05-02,-0.291846491429018
1054,Km_10015,1000844784,2022-05-12,-0.2739476770777932
1055,Km_10015,1000844784,2022-05-22,-0.2301260299246772
1056,Km_10015,1000844784,2022-06-01,-0.1689216015799386
1057,Km_10015,1000844784,2022-06-11,-0.06905919554577529
1058,Km_10015,1000844784,2022-06-21,-0.010872371744366421
1059,Km_10015,1000844784,2022-07-01,-0.059509205646412294
1060,Km_10015,1000844784,2022-07-11,-0.16280465619845672
1061,Km_10015,1000844784,2022-07-21,-0.21622382299087425
1062,Km_10015,1000844784,2022-07-31,-0.14467328497598145
1063,Km_10015,1000844784,2022-08-10,-0.045500149376286776
1064,Km_10015,1000844784,2022-08-20,0.025428979083724847
1065,Km_10015,1000844784,2022-08-30,-0.008660732472950758
1066,Km_10015,1000844784,2022-09-09,-0.05756947999036548
1067,Km_10015,1000844784,2022-09-19,-0.12860326799659486
1068,Km_10015,1000844784,2022-09-29,-0.17588788249011789
1069,Km_10015,1000844784,2022-10-09,-0.20336943143034403
1070,Km_10015,1000844784,2022-10-19,-0.19039669790829106
1071,Km_10015,1000844784,2022-10-29,-0.17200675442263957
1072,Km_10015,1000844784,2022-11-08,-0.1634407264112757
1073,Km_10015,1000844784,2022-11-18,-0.18195940776085415
1074,Km_10015,1000844784,2022-11-28,-0.19523304236531258
1075,Km_10015,1000844784,2022-12-08,-0.19532750242407904
1076,Km_10015,1000844784,2022-12-18,-0.18805652147934132
1077,Km_10015,1000844784,2022-12-28,-0.17565331740153148
1078,Km_10015,1000844784,2023-01-07,-0.16459453176620004
1079,Km_10015,1000844784,2023-01-17,-0.15353574613086862
1080,Km_10015,1000844784,2023-01-27,-0.14219272112305623
1081,Km_10015,1000844784,2023-02-06,-0.13042981892317582
1082,Km_10015,1000844784,2023-02-16,-0.12531578772088006
1083,Km_10015,1000844784,2023-02-26,-0.13551589058760208
1084,Km_10015,1000844784,2023-03-08,-0.15600371862037357
1085,Km_10015,1000844784,2023-03-18,-0.17639540199686682
1086,Km_10015,1000844784,2023-03-28,-0.1933895664635352
1087,Km_10015,1000844784,2023-04-07,-0.20841546246502257
1088,Km_10015,1000844784,2023-04-17,-0.2160545382901366
1089,Km_10015,1000844784,2023-04-27,-0.2299054952770527
1090,Km_10015,1000844784,2023-05-07,-0.2734562399132564
1091,Km_10015,1000844784,2023-05-17,-0.31891746121283066
1092,Km_10015,1000844784,2023-05-27,-0.24960959984863018
1093,Km_10015,1000844784,2023-06-06,-0.1017521208515338
1094,Km_10015,1000844784,2023-06-16,-0.0008713713473741125
1095,Km_10015,1000844784,2023-06-26,0.004772619160655805
1096,Km_10015,1000844784,2023-07-06,0.004790625948189166
1097,Km_10015,1000844784,2023-07-16,0.020294723724572455
1098,Km_10015,1000844784,2023-07-26,0.03374592470814695
1099,Km_10015,1000844784,2023-08-05,0.05048603595237702
1100,Km_10015,1000844784,2023-08-15,0.05078159589332926
1101,Km_10015,1000844784,2023-08-25,0.040114121632096315
1102,Km_10015,1001871267,2022-02-01,-0.00935268650949758
1103,Km_10015,1001871267,2022-02-11,-0.0010846764630870807
1104,Km_10015,1001871267,2022-02-21,0.018181667793986618
1105,Km_10015,1001871267,2022-03-03,0.05795726464721276
1106,Km_10015,1001871267,2022-03-13,0.07712383128044309
1107,Km_10015,1001871267,2022-03-23,0.06688549165364782
1108,Km_10015,1001871267,2022-04-02,0.06439166132029739
1109,Km_10015,1001871267,2022-04-12,0.08785305216162143
1110,Km_10015,1001871267,2022-04-22,0.09152128268117841
1111,Km_10015,1001871267,2022-05-02,0.06572218086726632
1112,Km_10015,1001871267,2022-05-12,0.028550819345799453
1113,Km_10015,1001871267,2022-05-22,0.0032230828975734296
1114,Km_10015,1001871267,2022-06-01,-0.02077190730849059
1115,Km_10015,1001871267,2022-06-11,-0.07241950262403352
1116,Km_10015,1001871267,2022-06-21,-0.16648390604941082
1117,Km_10015,1001871267,2022-07-01,-0.24296692537084558
1118,Km_10015,1001871267,2022-07-11,-0.2595896516333357
1119,Km_10015,1001871267,2022-07-21,-0.2519162904988609
1120,Km_10015,1001871267,2022-07-31,-0.2197004251550227
1121,Km_10015,1001871267,2022-08-10,-0.17440276688805126
1122,Km_10015,1001871267,2022-08-20,-0.09147651938579773
1123,Km_10015,1001871267,2022-08-30,-0.012053646716803148
1124,Km_10015,1001871267,2022-09-09,0.056180778128139305
1125,Km_10015,1001871267,2022-09-19,0.06233114367382503
1126,Km_10015,1001871267,2022-09-29,0.059708759883348235
1127,Km_10015,1001871267,2022-10-09,0.05416186226464533
1128,Km_10015,1001871267,2022-10-19,0.05049765282073503
1129,Km_10015,1001871267,2022-10-29,0.044143092339316514
1130,Km_10015,1001871267,2022-11-08,0.044960301255439435
1131,Km_10015,1001871267,2022-11-18,0.03574318680076358
1132,Km_10015,1001871267,2022-11-28,0.015485812994777989
1133,Km_10015,1001871267,2022-12-08,-0.0031037844293660345
1134,Km_10015,1001871267,2022-12-18,-0.013296046685543314
1135,Km_10015,1001871267,2022-12-28,-0.019202798031960292
1136,Km_10015,1001871267,2023-01-07,-0.02623216617681631
1137,Km_10015,1001871267,2023-01-17,-0.03326153432167232
1138,Km_10015,1001871267,2023-01-27,-0.04028993075767541
1139,Km_10015,1001871267,2023-02-06,-0.047316891789493914
1140,Km_10015,1001871267,2023-02-16,-0.054102897099029386
1141,Km_10015,1001871267,2023-02-26,-0.06268857918222964
1142,Km_10015,1001871267,2023-03-08,-0.07003332852755861
1143,Km_10015,1001871267,2023-03-18,-0.07543862536169846
1144,Km_10015,1001871267,2023-03-28,-0.07887216155186338
1145,Km_10015,1001871267,2023-04-07,-0.056880227108316
1146,Km_10015,1001871267,2023-04-17,-0.007937025038587283
1147,Km_10015,1001871267,2023-04-27,0.04080307431867413
1148,Km_10015,1001871267,2023-05-07,0.058461488856401046
1149,Km_10015,1001871267,2023-05-17,0.05506665285688026
1150,Km_10015,1001871267,2023-05-27,0.0587910231198577
1151,Km_10015,1001871267,2023-06-06,0.03464694439164567
1152,Km_10015,1001871267,2023-06-16,-0.0593333128576687
1153,Km_10015,1001871267,2023-06-26,-0.16415800868388933
1154,Km_10015,1001871267,2023-07-06,-0.20872814563132666
1155,Km_10015,1001871267,2023-07-16,-0.20523390078003284
1156,Km_10015,1001871267,2023-07-26,-0.2129707767751848
1157,Km_10015,1001871267,2023-08-05,-0.2213472174344535
1158,Km_10015,1001871267,2023-08-15,-0.22652583477313853
1159,Km_10015,1001871267,2023-08-25,-0.22957256989810115
1160,Km_10015,1214861443,2022-02-01,-0.021931412101145745
1161,Km_10015,1214861443,2022-02-11,-0.028827616617366603
1162,Km_10015,1214861443,2022-02-21,-0.027246709935718743
1163,Km_10015,1214861443,2022-03-03,-0.019089048298265705
1164,Km_10015,1214861443,2022-03-13,0.008642115035640073
1165,Km_10015,1214861443,2022-03-23,0.013266511667802513
1166,Km_10015,1214861443,2022-04-02,-0.034629877310592125
1167,Km_10015,1214861443,2022-04-12,-0.1350332960880451
1168,Km_10015,1214861443,2022-04-22,-0.23930646523602092
1169,Km_10015,1214861443,2022-05-02,-0.20659994424665765
1170,Km_10015,1214861443,2022-05-12,-0.06250100728861455
1171,Km_10015,1214861443,2022-05-22,0.06365388964752823
1172,Km_10015,1214861443,2022-06-01,0.08443051282366541
1173,Km_10015,1214861443,2022-06-11,0.07714864249173761
1174,Km_10015,1214861443,2022-06-21,0.014403083069511612
1175,Km_10015,1214861443,2022-07-01,-0.07772561176918949
1176,Km_10015,1214861443,2022-07-11,-0.1439322584876657
1177,Km_10015,1214861443,2022-07-21,-0.1868804643551124
1178,Km_10015,1214861443,2022-07-31,-0.19438477278356964
1179,Km_10015,1214861443,2022-08-10,-0.16245056045515066
1180,Km_10015,1214861443,2022-08-20,-0.10353014537483865
1181,Km_10015,1214861443,2022-08-30,-0.047278209875271225
1182,Km_10015,1214861443,2022-09-09,0.027911847672901658
1183,Km_10015,1214861443,2022-09-19,0.07704750636036492
1184,Km_10015,1214861443,2022-09-29,0.09630189344617573
1185,Km_10015,1214861443,2022-10-09,0.07812547176592105
1186,Km_10015,1214861443,2022-10-19,0.03601583738839742
1187,Km_10015,1214861443,2022-10-29,-0.03644001527229817
1188,Km_10015,1214861443,2022-11-08,-0.10780984567341259
1189,Km_10015,1214861443,2022-11-18,-0.17373037426678545
1190,Km_10015,1214861443,2022-11-28,-0.22473206118903627
1191,Km_10015,1214861443,2022-12-08,-0.25158293864454967
1192,Km_10015,1214861443,2022-12-18,-0.25860285247150355
1193,Km_10015,1214861443,2022-12-28,-0.25262143398305525
1194,Km_10015,1214861443,2023-01-07,-0.2500457970610749
1195,Km_10015,1214861443,2023-01-17,-0.24747016013909456
1196,Km_10015,1214861443,2023-01-27,-0.24478446801465545
1197,Km_10015,1214861443,2023-02-06,-0.24193620281324427
1198,Km_10015,1214861443,2023-02-16,-0.24225802195920704
1199,Km_10015,1214861443,2023-02-26,-0.24664202484119327
1200,Km_10015,1214861443,2023-03-08,-0.24957193365175626
1201,Km_10015,1214861443,2023-03-18,-0.246568799347543
1202,Km_10015,1214861443,2023-03-28,-0.2400570129395904
1203,Km_10015,1214861443,2023-04-07,-0.24984543052193633
1204,Km_10015,1214861443,2023-04-17,-0.28966876120446583
1205,Km_10015,1214861443,2023-04-27,-0.28278427028639447
1206,Km_10015,1214861443,2023-05-07,-0.1315922357157539
1207,Km_10015,1214861443,2023-05-17,0.04529996379179583
1208,Km_10015,1214861443,2023-05-27,0.12314708865295894
1209,Km_10015,1214861443,2023-06-06,0.10442548351724304
1210,Km_10015,1214861443,2023-06-16,0.03605187568968136
1211,Km_10015,1214861443,2023-06-26,-0.05702262863577586
1212,Km_10015,1214861443,2023-07-06,-0.12886852711969624
1213,Km_10015,1214861443,2023-07-16,-0.15040358913396087
1214,Km_10015,1214861443,2023-07-26,-0.182077677591501
1215,Km_10015,1214861443,2023-08-05,-0.214836175581748
1216,Km_10015,1214861443,2023-08-15,-0.24217262590846073
1217,Km_10015,1214861443,2023-08-25,-0.2658943777928173
1218,Km_10015,1431401213,2022-02-01,
1219,Km_10015,1431401213,2022-02-11,
1220,Km_10015,1431401213,2022-02-21,
1221,Km_10015,1431401213,2022-03-03,
1222,Km_10015,1431401213,2022-03-13,
1223,Km_10015,1431401213,2022-03-23,
1224,Km_10015,1431401213,2022-04-02,
1225,Km_10015,1431401213,2022-04-12,
1226,Km_10015,1431401213,2022-04-22,
1227,Km_10015,1431401213,2022-05-02,
1228,Km_10015,1431401213,2022-05-12,
1229,Km_10015,1431401213,2022-05-22,
1230,Km_10015,1431401213,2022-06-01,
1231,Km_10015,1431401213,2022-06-11,
1232,Km_10015,1431401213,2022-06-21,
1233,Km_10015,1431401213,2022-07-01,
1234,Km_10015,1431401213,2022-07-11,
1235,Km_10015,1431401213,2022-07-21,
1236,Km_10015,1431401213,2022-07-31,
1237,Km_10015,1431401213,2022-08-10,
1238,Km_10015,1431401213,2022-08-20,
1239,Km_10015,1431401213,2022-08-30,
1240,Km_10015,1431401213,2022-09-09,
1241,Km_10015,1431401213,2022-09-19,
1242,Km_10015,1431401213,2022-09-29,
1243,Km_10015,1431401213,2022-10-09,
1244,Km_10015,1431401213,2022-10-19,
1245,Km_10015,1431401213,2022-10-29,
1246,Km_10015,1431401213,2022-11-08,
1247,Km_10015,1431401213,2022-11-18,
1248,Km_10015,1431401213,2022-11-28,
1249,Km_10015,1431401213,2022-12-08,
1250,Km_10015,1431401213,2022-12-18,
1251,Km_10015,1431401213,2022-12-28,
1252,Km_10015,1431401213,2023-01-07,
1253,Km_10015,1431401213,2023-01-17,
1254,Km_10015,1431401213,2023-01-27,
1255,Km_10015,1431401213,2023-02-06,
1256,Km_10015,1431401213,2023-02-16,
1257,Km_10015,1431401213,2023-02-26,
1258,Km_10015,1431401213,2023-03-08,
1259,Km_10015,1431401213,2023-03-18,
1260,Km_10015,1431401213,2023-03-28,
1261,Km_10015,1431401213,2023-04-07,
1262,Km_10015,1431401213,2023-04-17,
1263,Km_10015,1431401213,2023-04-27,
1264,Km_10015,1431401213,2023-05-07,
1265,Km_10015,1431401213,2023-05-17,
1266,Km_10015,1431401213,2023-05-27,
1267,Km_10015,1431401213,2023-06-06,
1268,Km_10015,1431401213,2023-06-16,
1269,Km_10015,1431401213,2023-06-26,
1270,Km_10015,1431401213,2023-07-06,
1271,Km_10015,1431401213,2023-07-16,
1272,Km_10015,1431401213,2023-07-26,
1273,Km_10015,1431401213,2023-08-05,
1274,Km_10015,1431401213,2023-08-15,
1275,Km_10015,1431401213,2023-08-25,
1276,Km_10015,1861570143,2022-02-01,
1277,Km_10015,1861570143,2022-02-11,
1278,Km_10015,1861570143,2022-02-21,
1279,Km_10015,1861570143,2022-03-03,
1280,Km_10015,1861570143,2022-03-13,
1281,Km_10015,1861570143,2022-03-23,
1282,Km_10015,1861570143,2022-04-02,
1283,Km_10015,1861570143,2022-04-12,
1284,Km_10015,1861570143,2022-04-22,
1285,Km_10015,1861570143,2022-05-02,
1286,Km_10015,1861570143,2022-05-12,
1287,Km_10015,1861570143,2022-05-22,
1288,Km_10015,1861570143,2022-06-01,
1289,Km_10015,1861570143,2022-06-11,
1290,Km_10015,1861570143,2022-06-21,
1291,Km_10015,1861570143,2022-07-01,
1292,Km_10015,1861570143,2022-07-11,
1293,Km_10015,1861570143,2022-07-21,
1294,Km_10015,1861570143,2022-07-31,
1295,Km_10015,1861570143,2022-08-10,
1296,Km_10015,1861570143,2022-08-20,
1297,Km_10015,1861570143,2022-08-30,
1298,Km_10015,1861570143,2022-09-09,
1299,Km_10015,1861570143,2022-09-19,
1300,Km_10015,1861570143,2022-09-29,
1301,Km_10015,1861570143,2022-10-09,
1302,Km_10015,1861570143,2022-10-19,
1303,Km_10015,1861570143,2022-10-29,
1304,Km_10015,1861570143,2022-11-08,
1305,Km_10015,1861570143,2022-11-18,
1306,Km_10015,1861570143,2022-11-28,
1307,Km_10015,1861570143,2022-12-08,
1308,Km_10015,1861570143,2022-12-18,
1309,Km_10015,1861570143,2022-12-28,
1310,Km_10015,1861570143,2023-01-07,
1311,Km_10015,1861570143,2023-01-17,
1312,Km_10015,1861570143,2023-01-27,
1313,Km_10015,1861570143,2023-02-06,
1314,Km_10015,1861570143,2023-02-16,
1315,Km_10015,1861570143,2023-02-26,
1316,Km_10015,1861570143,2023-03-08,
1317,Km_10015,1861570143,2023-03-18,
1318,Km_10015,1861570143,2023-03-28,
1319,Km_10015,1861570143,2023-04-07,
1320,Km_10015,1861570143,2023-04-17,
1321,Km_10015,1861570143,2023-04-27,
1322,Km_10015,1861570143,2023-05-07,
1323,Km_10015,1861570143,2023-05-17,
1324,Km_10015,1861570143,2023-05-27,
1325,Km_10015,1861570143,2023-06-06,
1326,Km_10015,1861570143,2023-06-16,
1327,Km_10015,1861570143,2023-06-26,
1328,Km_10015,1861570143,2023-07-06,
1329,Km_10015,1861570143,2023-07-16,
1330,Km_10015,1861570143,2023-07-26,
1331,Km_10015,1861570143,2023-08-05,
1332,Km_10015,1861570143,2023-08-15,
1333,Km_10015,1861570143,2023-08-25,
1334,Km_10015,1961952716,2022-02-01,
1335,Km_10015,1961952716,2022-02-11,
1336,Km_10015,1961952716,2022-02-21,
1337,Km_10015,1961952716,2022-03-03,
1338,Km_10015,1961952716,2022-03-13,
1339,Km_10015,1961952716,2022-03-23,
1340,Km_10015,1961952716,2022-04-02,
1341,Km_10015,1961952716,2022-04-12,
1342,Km_10015,1961952716,2022-04-22,
1343,Km_10015,1961952716,2022-05-02,
1344,Km_10015,1961952716,2022-05-12,
1345,Km_10015,1961952716,2022-05-22,
1346,Km_10015,1961952716,2022-06-01,
1347,Km_10015,1961952716,2022-06-11,
1348,Km_10015,1961952716,2022-06-21,
1349,Km_10015,1961952716,2022-07-01,
1350,Km_10015,1961952716,2022-07-11,
1351,Km_10015,1961952716,2022-07-21,
1352,Km_10015,1961952716,2022-07-31,
1353,Km_10015,1961952716,2022-08-10,
1354,Km_10015,1961952716,2022-08-20,
1355,Km_10015,1961952716,2022-08-30,
1356,Km_10015,1961952716,2022-09-09,
1357,Km_10015,1961952716,2022-09-19,
1358,Km_10015,1961952716,2022-09-29,
1359,Km_10015,1961952716,2022-10-09,
1360,Km_10015,1961952716,2022-10-19,
1361,Km_10015,1961952716,2022-10-29,
1362,Km_10015,1961952716,2022-11-08,
1363,Km_10015,1961952716,2022-11-18,
1364,Km_10015,1961952716,2022-11-28,
1365,Km_10015,1961952716,2022-12-08,
1366,Km_10015,1961952716,2022-12-18,
1367,Km_10015,1961952716,2022-12-28,
1368,Km_10015,1967370467,2022-02-01,
1369,Km_10015,1967370467,2022-02-11,
1370,Km_10015,1967370467,2022-02-21,
1371,Km_10015,1967370467,2022-03-03,
1372,Km_10015,1967370467,2022-03-13,
1373,Km_10015,1967370467,2022-03-23,
1374,Km_10015,1967370467,2022-04-02,
1375,Km_10015,1967370467,2022-04-12,
1376,Km_10015,1967370467,2022-04-22,
1377,Km_10015,1967370467,2022-05-02,
1378,Km_10015,1967370467,2022-05-12,
1379,Km_10015,1967370467,2022-05-22,
1380,Km_10015,1967370467,2022-06-01,
1381,Km_10015,1967370467,2022-06-11,
1382,Km_10015,1967370467,2022-06-21,
1383,Km_10015,1967370467,2022-07-01,
1384,Km_10015,1967370467,2022-07-11,
1385,Km_10015,1967370467,2022-07-21,
1386,Km_10015,1967370467,2022-07-31,
1387,Km_10015,1967370467,2022-08-10,
1388,Km_10015,1967370467,2022-08-20,
1389,Km_10015,1967370467,2022-08-30,
1390,Km_10015,1967370467,2022-09-09,
1391,Km_10015,1967370467,2022-09-19,
1392,Km_10015,1967370467,2022-09-29,
1393,Km_10015,1967370467,2022-10-09,
1394,Km_10015,1967370467,2022-10-19,
1395,Km_10015,1967370467,2022-10-29,
1396,Km_10015,1967370467,2022-11-08,
1397,Km_10015,1967370467,2022-11-18,
1398,Km_10015,1967370467,2022-11-28,
1399,Km_10015,1967370467,2022-12-08,
1400,Km_10015,1967370467,2022-12-18,
1401,Km_10015,1967370467,2022-12-28,
1402,Km_10015,1967370568,2022-02-01,-0.01689123496361731
1403,Km_10015,1967370568,2022-02-11,-0.019079913217871555
1404,Km_10015,1967370568,2022-02-21,-0.006948619849750601
1405,Km_10015,1967370568,2022-03-03,0.026631782784786232
1406,Km_10015,1967370568,2022-03-13,0.049573825167629496
1407,Km_10015,1967370568,2022-03-23,0.04696319205338236
1408,Km_10015,1967370568,2022-04-02,0.02863340622561081
1409,Km_10015,1967370568,2022-04-12,0.014403470129731399
1410,Km_10015,1967370568,2022-04-22,0.015265354473481775
1411,Km_10015,1967370568,2022-05-02,0.031221587239937475
1412,Km_10015,1967370568,2022-05-12,0.022027412964078688
1413,Km_10015,1967370568,2022-05-22,-0.014678844960619313
1414,Km_10015,1967370568,2022-06-01,-0.035383876773047246
1415,Km_10015,1967370568,2022-06-11,-0.03052789510116059
1416,Km_10015,1967370568,2022-06-21,-0.0650043020868418
1417,Km_10015,1967370568,2022-07-01,-0.1402503566562516
1418,Km_10015,1967370568,2022-07-11,-0.19413342787784588
1419,Km_10015,1967370568,2022-07-21,-0.21722221065608452
1420,Km_10015,1967370568,2022-07-31,-0.21586176362636683
1421,Km_10015,1967370568,2022-08-10,-0.23299938686810662
1422,Km_10015,1967370568,2022-08-20,-0.23072864655719702
1423,Km_10015,1967370568,2022-08-30,-0.21235964439907393
1424,Km_10015,1967370568,2022-09-09,-0.12647720760730022
1425,Km_10015,1967370568,2022-09-19,-0.024543808200925984
1426,Km_10015,1967370568,2022-09-29,0.0568156634775223
1427,Km_10015,1967370568,2022-10-09,0.05916956784855355
1428,Km_10015,1967370568,2022-10-19,0.030265231218780202
1429,Km_10015,1967370568,2022-10-29,0.009725097086573075
1430,Km_10015,1967370568,2022-11-08,0.008136896271693263
1431,Km_10015,1967370568,2022-11-18,-0.010542253583675318
1432,Km_10015,1967370568,2022-11-28,-0.04927192827527679
1433,Km_10015,1967370568,2022-12-08,-0.07901524801875721
1434,Km_10015,1967370568,2022-12-18,-0.08579411115212192
1435,Km_10015,1967370568,2022-12-28,-0.080182144371724
1436,Km_10015,1967370568,2023-01-07,-0.07781603417661916
1437,Km_10015,1967370568,2023-01-17,-0.07544992398151433
1438,Km_10015,1967370568,2023-01-27,-0.07305579952943365
1439,Km_10015,1967370568,2023-02-06,-0.0706202925361018
1440,Km_10015,1967370568,2023-02-16,-0.06927875857224351
1441,Km_10015,1967370568,2023-02-26,-0.06777336156920787
1442,Km_10015,1967370568,2023-03-08,-0.06447022766071213
1443,Km_10015,1967370568,2023-03-18,-0.058611402078834966
1444,Km_10015,1967370568,2023-03-28,-0.052120750604277226
1445,Km_10015,1967370568,2023-04-07,-0.054728397523281944
1446,Km_10015,1967370568,2023-04-17,-0.0663922134500267
1447,Km_10015,1967370568,2023-04-27,-0.08158003919532661
1448,Km_10015,1967370568,2023-05-07,-0.10592030718813229
1449,Km_10015,1967370568,2023-05-17,-0.06771832829771811
1450,Km_10015,1967370568,2023-05-27,0.017182197634625022
1451,Km_10015,1967370568,2023-06-06,0.07347429950331905
1452,Km_10015,1967370568,2023-06-16,0.026053109873912142
1453,Km_10015,1967370568,2023-06-26,-0.037486666206774544
1454,Km_10015,1967370568,2023-07-06,-0.07875104557390132
1455,Km_10015,1967370568,2023-07-16,-0.104272933514162
1456,Km_10015,1967370568,2023-07-26,-0.13336758429932974
1457,Km_10015,1967370568,2023-08-05,-0.16525945263502337
1458,Km_10015,1967370568,2023-08-15,-0.18316523321808753
