pointid,sample_order,batch,regio,area_prop_sb,openheid_klasse,sbp,x_coord,y_coord,crs
Ol_1628.4,178,reserve set,Oostelijke leemstreek,NA,OL,binnen,219138.991550459,160686.798268397,31370
Ol_16672.4,68,eerste set,Oostelijke leemstreek,NA,OL,binnen,216169.054657397,158288.322333782,31370
Ol_1703.12,126,reserve set,Oostelijke leemstreek,NA,OL,binnen,233100.104648833,167594.42713207201,31370
Ol_1735.6,196,reserve set,Oostelijke leemstreek,NA,OL,binnen,205273.956523697,165150.56205002,31370
Ol_18099.2,186,reserve set,Oostelijke leemstreek,NA,OL,binnen,236129.98485385,166671.708978333,31370
Ol_18105.4,132,reserve set,Oostelijke leemstreek,NA,OL,binnen,240547.612316996,167154.022677555,31370
Ol_18140.4,2,eerste set,Oostelijke leemstreek,NA,OL,binnen,237566.651135884,170694.745296361,31370
Ol_18277.5,57,eerste set,Oostelijke leemstreek,NA,OL,binnen,237527.535650348,168462.862951797,31370
Ol_18283.20,50,eerste set,Oostelijke leemstreek,NA,OL,binnen,235439.593179865,168568.304827884,31370
Ol_18283.5,185,reserve set,Oostelijke leemstreek,NA,OL,binnen,234801.363568698,168166.354236504,31370
Ol_1837.9,16,eerste set,Oostelijke leemstreek,NA,OL,binnen,192212.24857861,167867.664344356,31370
Ol_1904.6,51,reserve set,Oostelijke leemstreek,NA,OL,binnen,179099.759751628,170771.087034189,31370
Ol_1927.11,41,eerste set,Oostelijke leemstreek,NA,OL,binnen,199638.671737804,167374.663808767,31370
Ol_1939.2,163,reserve set,Oostelijke leemstreek,NA,OL,binnen,197795.130666957,166630.8619535,31370
Ol_1951.2,26,eerste set,Oostelijke leemstreek,NA,OL,binnen,199336.166794577,162803.774065032,31370
Ol_2025.4,181,reserve set,Oostelijke leemstreek,NA,OL,binnen,202613.085077723,157026.785602831,31370
Ol_20279.4,63,eerste set,Oostelijke leemstreek,NA,OL,binnen,216079.330636929,163440.630724179,31370
Ol_2030.1,184,reserve set,Oostelijke leemstreek,NA,OL,binnen,201166.844013663,159122.087417375,31370
Ol_2060.11,159,reserve set,Oostelijke leemstreek,NA,OL,binnen,201554.073688354,164445.121591561,31370
Ol_2063.12,12,eerste set,Oostelijke leemstreek,NA,OL,binnen,201701.486341934,162719.373886585,31370
Ol_20925.6,65,eerste set,Oostelijke leemstreek,NA,OL,binnen,207840.235848565,160367.326232954,31370
Ol_2128.8,56,eerste set,Oostelijke leemstreek,NA,OL,binnen,190225.209077959,160739.233781754,31370
Ol_2214.11,42,reserve set,Oostelijke leemstreek,NA,OL,binnen,187380.056777242,166779.382204011,31370
Ol_2256,114,reserve set,Oostelijke leemstreek,NA,OL,binnen,210429.390320241,163843.171577937,31370
Ol_2267,148,reserve set,Oostelijke leemstreek,NA,OL,binnen,215487.040824315,165641.641761787,31370
Ol_2279.16,160,reserve set,Oostelijke leemstreek,NA,OL,binnen,205140.850407851,159433.670913807,31370
Ol_2303.20,51,eerste set,Oostelijke leemstreek,NA,OL,binnen,185819.11803631,164848.270390796,31370
Ol_2383.14,7,eerste set,Oostelijke leemstreek,NA,OL,binnen,210404.170210833,161273.62767115101,31370
Ol_23905.3,37,eerste set,Oostelijke leemstreek,NA,OL,binnen,221879.961462145,163830.600493179,31370
Ol_2396.14,121,reserve set,Oostelijke leemstreek,NA,OL,binnen,201679.259027193,163193.015777739,31370
Ol_24.19,69,eerste set,Oostelijke leemstreek,NA,OL,binnen,239585.877670189,167527.316716559,31370
Ol_24.9,77,eerste set,Oostelijke leemstreek,NA,OL,binnen,240070.080342378,167580.561970762,31370
Ol_2423.6,107,reserve set,Oostelijke leemstreek,NA,OL,binnen,198626.934531307,159802.991968646,31370
Ol_2424.15,18,eerste set,Oostelijke leemstreek,NA,OL,binnen,198676.197257025,158504.177877822,31370
Ol_2426.16,73,eerste set,Oostelijke leemstreek,NA,OL,binnen,205272.494937025,160194.212311437,31370
Ol_2487.9,38,eerste set,Oostelijke leemstreek,NA,OL,binnen,234853.465114744,170486.475695961,31370
Ol_2490.3,189,reserve set,Oostelijke leemstreek,NA,OL,binnen,233762.287981558,169153.371840904,31370
Ol_2506,8,eerste set,Oostelijke leemstreek,NA,OL,binnen,192371.582431678,163357.271402842,31370
Ol_2546.14,32,eerste set,Oostelijke leemstreek,NA,OL,binnen,221160.959298623,166327.867341039,31370
Ol_2669.12,151,reserve set,Oostelijke leemstreek,NA,OL,binnen,181248.046703311,164491.569060418,31370
Ol_28.1.7,197,reserve set,Oostelijke leemstreek,NA,OL,binnen,238759.672998125,168039.992912508,31370
Ol_2954.5,154,reserve set,Oostelijke leemstreek,NA,OL,binnen,233729.63259549,168081.640415495,31370
Ol_3145.11,74,eerste set,Oostelijke leemstreek,NA,OL,binnen,225051.580940091,158552.569019946,31370
Ol_34.5,168,reserve set,Oostelijke leemstreek,NA,OL,binnen,238131.507938251,171807.483866058,31370
Ol_3422.10,93,eerste set,Oostelijke leemstreek,NA,OL,binnen,195896.583414036,163224.511990116,31370
Ol_3648.7,1,eerste set,Oostelijke leemstreek,NA,OL,binnen,238809.67112529,167457.725045668,31370
Ol_3683.7,165,reserve set,Oostelijke leemstreek,NA,OL,binnen,204303.787043154,157669.935798304,31370
Ol_3690.4,115,reserve set,Oostelijke leemstreek,NA,OL,binnen,205703.031049373,155707.762017744,31370
Ol_3798.4,167,reserve set,Oostelijke leemstreek,NA,OL,binnen,237403.315756546,170256.65276732,31370
Ol_3802.13,70,eerste set,Oostelijke leemstreek,NA,OL,binnen,235518.036773286,172057.240390038,31370
Ol_3813.19,134,reserve set,Oostelijke leemstreek,NA,OL,binnen,236434.74891793,172159.23505233,31370
Ol_3813.27,153,reserve set,Oostelijke leemstreek,NA,OL,binnen,236605.759961225,171803.339316025,31370
Ol_3816.1,4,eerste set,Oostelijke leemstreek,NA,OL,binnen,236900.182953383,172118.215772732,31370
Ol_3978.4,144,reserve set,Oostelijke leemstreek,NA,OL,binnen,235680.376622642,163757.661402689,31370
Ol_4009.1.14,17,eerste set,Oostelijke leemstreek,NA,OL,binnen,208250.649442689,160560.338482276,31370
Ol_4130.13,207,reserve set,Oostelijke leemstreek,NA,OL,binnen,184056.15539423,168394.634928513,31370
Ol_4224.4,25,eerste set,Oostelijke leemstreek,NA,OL,binnen,179032.055506875,167615.690023012,31370
Ol_4269.12,79,eerste set,Oostelijke leemstreek,NA,OL,binnen,186752.043337521,164548.926661139,31370
Ol_4273.8,33,reserve set,Oostelijke leemstreek,NA,OL,binnen,196029.560923426,165243.587264532,31370
Ol_4312.1,26,eerste set,Oostelijke leemstreek,NA,OL,binnen,193058.378928548,168169.007178776,31370
Ol_4362.14,33,eerste set,Oostelijke leemstreek,NA,OL,binnen,196873.164324241,160804.728658513,31370
Ol_4408.14,80,eerste set,Oostelijke leemstreek,NA,OL,binnen,196609.871034673,163639.986134711,31370
Ol_4408.8,195,reserve set,Oostelijke leemstreek,NA,OL,binnen,196594.334072544,163336.587509293,31370
Ol_4452.7,72,eerste set,Oostelijke leemstreek,NA,OL,binnen,234658.379377373,164074.852461981,31370
Ol_4539.7,188,reserve set,Oostelijke leemstreek,NA,OL,binnen,184731.302447296,167968.040869402,31370
Ol_4657.8,136,reserve set,Oostelijke leemstreek,NA,OL,binnen,186748.350025728,163936.833796781,31370
Ol_475.20,170,reserve set,Oostelijke leemstreek,NA,OL,binnen,181758.332313463,167139.058259876,31370
Ol_476.12,106,reserve set,Oostelijke leemstreek,NA,OL,binnen,182314.200866523,166392.29895212,31370
Ol_4830.7,117,reserve set,Oostelijke leemstreek,NA,OL,binnen,208509.82541623001,165290.030295486,31370
Ol_4857.7,103,eerste set,Oostelijke leemstreek,NA,OL,binnen,189074.231593496,160123.551210635,31370
Ol_4864.20,83,eerste set,Oostelijke leemstreek,NA,OL,binnen,189689.759357779,161471.40666966,31370
Ol_4871.5,25,eerste set,Oostelijke leemstreek,NA,OL,binnen,190587.285468288,160630.39348075,31370
Ol_5258.10,29,eerste set,Oostelijke leemstreek,NA,OL,binnen,192232.785774197,165154.685744778,31370
Ol_5356.1,139,reserve set,Oostelijke leemstreek,NA,OL,binnen,212976.917554564,158155.180056904,31370
Ol_550.4,60,eerste set,Oostelijke leemstreek,NA,OL,binnen,181853.179036568,165037.276205138,31370
Ol_5663.9,28,eerste set,Oostelijke leemstreek,NA,OL,binnen,190107.178486415,163127.359580237,31370
Ol_5664.5,20,eerste set,Oostelijke leemstreek,NA,OL,binnen,189943.145070597,163598.891014621,31370
Ol_5687.8,102,eerste set,Oostelijke leemstreek,NA,OL,binnen,199332.915984696,162129.368695784,31370
Ol_5688.10,98,eerste set,Oostelijke leemstreek,NA,OL,binnen,198382.193879669,162372.308601077,31370
Ol_5690.10,156,reserve set,Oostelijke leemstreek,NA,OL,binnen,199636.115032802,166911.500369928,31370
Ol_5737.5,187,reserve set,Oostelijke leemstreek,NA,OL,binnen,206267.749402127,158850.626609652,31370
Ol_5806,32,reserve set,Oostelijke leemstreek,NA,OL,binnen,218727.428630757,164197.739763345,31370
Ol_5812.8,5,eerste set,Oostelijke leemstreek,NA,OL,binnen,212178.182356024,160464.284538354,31370
Ol_5816.1,127,reserve set,Oostelijke leemstreek,NA,OL,binnen,210817.11819827,163259.449974255,31370
Ol_5817.11,99,eerste set,Oostelijke leemstreek,NA,OL,binnen,210297.859915882,162923.082149536,31370
Ol_5823.6,116,reserve set,Oostelijke leemstreek,NA,OL,binnen,210713.745516789,162779.315458688,31370
Ol_586,27,eerste set,Oostelijke leemstreek,NA,OL,binnen,182411.25934994,166811.149456148,31370
Ol_593.11,42,eerste set,Oostelijke leemstreek,NA,OL,binnen,185327.397779354,164842.747561283,31370
Ol_5930.8,19,eerste set,Oostelijke leemstreek,NA,OL,binnen,208507.966017395,160182.333188328,31370
Ol_597.4,46,eerste set,Oostelijke leemstreek,NA,OL,binnen,184258.491394862,164406.464784756,31370
Ol_5980.12,23,eerste set,Oostelijke leemstreek,NA,OL,binnen,203196.263567509,161180.986031489,31370
Ol_5981.7,171,reserve set,Oostelijke leemstreek,NA,OL,binnen,203655.090475009,161560.671971102,31370
Ol_5983.4,40,eerste set,Oostelijke leemstreek,NA,OL,binnen,205243.364036506,160805.427082076,31370
Ol_5984.1,129,reserve set,Oostelijke leemstreek,NA,OL,binnen,205042.777116361,161341.925769964,31370
Ol_5985.11,190,reserve set,Oostelijke leemstreek,NA,OL,binnen,204565.577469282,161008.626608393,31370
Ol_5989.2,21,eerste set,Oostelijke leemstreek,NA,OL,binnen,206339.257975521,161792.634749305,31370
Ol_600.4,203,reserve set,Oostelijke leemstreek,NA,OL,binnen,184752.721947855,164819.922471331,31370
Ol_6108.4,130,reserve set,Oostelijke leemstreek,NA,OL,binnen,197275.499051957,160890.517170779,31370
Ol_6252.10,205,reserve set,Oostelijke leemstreek,NA,OL,binnen,202015.120915201,162531.928961387,31370
Ol_6252.18,157,reserve set,Oostelijke leemstreek,NA,OL,binnen,201784.542544878,162204.194673381,31370
Ol_6337.16,24,eerste set,Oostelijke leemstreek,NA,OL,binnen,185081.121321294,167758.411701495,31370
Ol_6341.22,15,eerste set,Oostelijke leemstreek,NA,OL,binnen,202158.738372211,160655.444453742,31370
Ol_6360.10,109,reserve set,Oostelijke leemstreek,NA,OL,binnen,216021.081590024,164339.224755478,31370
Ol_639.2,95,eerste set,Oostelijke leemstreek,NA,OL,binnen,225150.223395504,163128.715733567,31370
Ol_640,22,eerste set,Oostelijke leemstreek,NA,OL,binnen,223679.979709248,162014.193985366,31370
Ol_645.6,202,reserve set,Oostelijke leemstreek,NA,OL,binnen,224431.775002987,163121.111447672,31370
Ol_6481.2,141,reserve set,Oostelijke leemstreek,NA,OL,binnen,191384.643734871,161140.773167975,31370
Ol_6671.7,111,reserve set,Oostelijke leemstreek,NA,OL,binnen,220609.00425763,164362.131532826,31370
Ol_670.18,97,eerste set,Oostelijke leemstreek,NA,OL,binnen,224919.193063486,159400.150233811,31370
Ol_673.21,20,eerste set,Oostelijke leemstreek,NA,OL,binnen,226296.409486467,158970.860995179,31370
Ol_676.10,21,eerste set,Oostelijke leemstreek,NA,OL,binnen,226560.261559656,159603.793098579,31370
Ol_6768.5,128,reserve set,Oostelijke leemstreek,NA,OL,binnen,211056.496065928,162858.077588785,31370
Ol_677.9,34,eerste set,Oostelijke leemstreek,NA,OL,binnen,224552.318684908,161405.114207395,31370
Ol_678.27,84,eerste set,Oostelijke leemstreek,NA,OL,binnen,224192.196471298,161303.6822833,31370
Ol_6782.3,94,eerste set,Oostelijke leemstreek,NA,OL,binnen,203939.786295557,158294.042928078,31370
Ol_7035.6,39,eerste set,Oostelijke leemstreek,NA,OL,binnen,186376.350391925,163958.590126608,31370
Ol_7084.8,75,eerste set,Oostelijke leemstreek,NA,OL,binnen,235151.060673477,163770.73474063,31370
Ol_7094.5,13,eerste set,Oostelijke leemstreek,NA,OL,binnen,217911.847627668,159448.790824828,31370
Ol_7143.8,23,eerste set,Oostelijke leemstreek,NA,OL,binnen,213799.461601155,161169.155842953,31370
Ol_7193.2,150,reserve set,Oostelijke leemstreek,NA,OL,binnen,222544.130177361,160978.427723698,31370
Ol_7210.12,67,eerste set,Oostelijke leemstreek,NA,OL,binnen,198269.585361378,159730.778743755,31370
Ol_7274.5,10,eerste set,Oostelijke leemstreek,NA,OL,binnen,200102.487639685,165553.373420965,31370
Ol_7276.1.4,81,eerste set,Oostelijke leemstreek,NA,OL,binnen,197631.845591123,164211.746193318,31370
Ol_7278.2,87,eerste set,Oostelijke leemstreek,NA,OL,binnen,197259.939564849,163779.206729914,31370
Ol_7280.3,85,eerste set,Oostelijke leemstreek,NA,OL,binnen,198027.87483336,163600.111740568,31370
Ol_7328.11,66,eerste set,Oostelijke leemstreek,NA,OL,binnen,196127.772660421,160867.979155538,31370
Ol_7391.1,36,reserve set,Oostelijke leemstreek,NA,OL,binnen,192752.635236067,168071.138289581,31370
Ol_7414.1.5,201,reserve set,Oostelijke leemstreek,NA,OL,binnen,199874.719632985,158288.2657853,31370
Ol_7423.8,164,reserve set,Oostelijke leemstreek,NA,OL,binnen,202231.568481393,159947.114593136,31370
Ol_7430.9,137,reserve set,Oostelijke leemstreek,NA,OL,binnen,202963.197386548,159809.72662816301,31370
Ol_7438.8,173,reserve set,Oostelijke leemstreek,NA,OL,binnen,186150.067776541,162265.568918359,31370
Ol_7475.3,105,eerste set,Oostelijke leemstreek,NA,OL,binnen,202790.077358008,156036.353972395,31370
Ol_748.13,53,eerste set,Oostelijke leemstreek,NA,OL,binnen,221809.51879492,162979.996169887,31370
Ol_749.18,52,eerste set,Oostelijke leemstreek,NA,OL,binnen,219516.384062264,160290.64619764,31370
Ol_7703.10,174,reserve set,Oostelijke leemstreek,NA,OL,binnen,188838.408517521,161036.685948339,31370
Ol_778.1,47,eerste set,Oostelijke leemstreek,NA,OL,binnen,236655.810903357,166767.962725994,31370
Ol_786.9,200,reserve set,Oostelijke leemstreek,NA,OL,binnen,236423.555827442,166091.356893205,31370
Ol_7868,172,reserve set,Oostelijke leemstreek,NA,OL,binnen,206079.402112667,158483.715509929,31370
Ol_7928.4,78,eerste set,Oostelijke leemstreek,NA,OL,binnen,204980.288382392,164036.59098409,31370
Ol_818.1,89,eerste set,Oostelijke leemstreek,NA,OL,binnen,236330.379691795,168743.706420454,31370
Ol_819.22,35,eerste set,Oostelijke leemstreek,NA,OL,binnen,235189.922105771,168878.946141577,31370
Ol_8233,44,eerste set,Oostelijke leemstreek,NA,OL,binnen,200047.803558761,165054.688422814,31370
Ol_8234.5,208,reserve set,Oostelijke leemstreek,NA,OL,binnen,200680.227169887,163817.786753806,31370
Ol_827.8,100,eerste set,Oostelijke leemstreek,NA,OL,binnen,237039.102525334,169361.27478802,31370
Ol_8360.7,30,eerste set,Oostelijke leemstreek,NA,OL,binnen,198442.975686184,157864.724039111,31370
Ol_8364.5,169,reserve set,Oostelijke leemstreek,NA,OL,binnen,198599.417463,159414.84834572,31370
Ol_9000.5,118,reserve set,Oostelijke leemstreek,NA,OL,binnen,206722.622119048,158527.793494234,31370
Ol_9077.8,59,eerste set,Oostelijke leemstreek,NA,OL,binnen,210402.16138532,161727.41863485,31370
Ol_9079.2,86,eerste set,Oostelijke leemstreek,NA,OL,binnen,209865.835673619,163126.242487315,31370
Ol_937.14,119,reserve set,Oostelijke leemstreek,NA,OL,binnen,195613.980415224,161505.433590084,31370
Ol_9532.15,14,eerste set,Oostelijke leemstreek,NA,OL,binnen,205683.138219579,156237.107481151,31370
Ol_9536.1,71,eerste set,Oostelijke leemstreek,NA,OL,binnen,204148.046809926,155552.449363887,31370
Ol_9539.7,34,reserve set,Oostelijke leemstreek,NA,OL,binnen,198933.18911044,165105.973653791,31370
Ol_9663.13,45,eerste set,Oostelijke leemstreek,NA,OL,binnen,209613.882436152,162379.79945662,31370
Ol_9862.14,131,reserve set,Oostelijke leemstreek,NA,OL,binnen,205868.048826728,160385.90145791,31370
Ol_9976.1,16,eerste set,Oostelijke leemstreek,NA,OL,binnen,200652.180268934,162541.407324799,31370
Ol_9986.6,7,eerste set,Oostelijke leemstreek,NA,OL,binnen,194627.692277974,166548.749423915,31370
Ol_10120.5,22,eerste set,Oostelijke leemstreek,NA,OL,buiten,225768.380711855,171502.787994405,31370
Ol_1192.11,31,reserve set,Oostelijke leemstreek,NA,OL,buiten,232100.28821025,170547.030087529,31370
Ol_12017.1,49,reserve set,Oostelijke leemstreek,NA,OL,buiten,200581.237888565,165685.906530346,31370
Ol_12609.15,11,eerste set,Oostelijke leemstreek,NA,OL,buiten,227053.910173113,161781.820813211,31370
Ol_13146.2,58,reserve set,Oostelijke leemstreek,NA,OL,buiten,203987.659945141,164899.025843663,31370
Ol_1573.4,54,reserve set,Oostelijke leemstreek,NA,OL,buiten,235657.891062307,167502.901387817,31370
Ol_17628.3,35,reserve set,Oostelijke leemstreek,NA,OL,buiten,228114.843943227,161123.301387707,31370
Ol_19136.9,39,reserve set,Oostelijke leemstreek,NA,OL,buiten,212975.009105781,165347.43283424,31370
Ol_2059.11,14,eerste set,Oostelijke leemstreek,NA,OL,buiten,203432.340145458,165658.152186854,31370
Ol_2795.5,2,eerste set,Oostelijke leemstreek,NA,OL,buiten,203671.060331973,165122.043083684,31370
Ol_3086.3,3,eerste set,Oostelijke leemstreek,NA,OL,buiten,213339.633133183,167836.867773107,31370
Ol_3095.1,56,reserve set,Oostelijke leemstreek,NA,OL,buiten,238412.189055055,166127.237799228,31370
Ol_3326.9,9,eerste set,Oostelijke leemstreek,NA,OL,buiten,228924.305255966,166424.447547538,31370
Ol_3784.4,30,eerste set,Oostelijke leemstreek,NA,OL,buiten,232300.679072861,170837.332470456,31370
Ol_3806.9,10,eerste set,Oostelijke leemstreek,NA,OL,buiten,234493.02702617,172137.924100326,31370
Ol_3824.15,46,reserve set,Oostelijke leemstreek,NA,OL,buiten,238649.529915522,166822.879705496,31370
Ol_3828.2,6,eerste set,Oostelijke leemstreek,NA,OL,buiten,237379.855042655,167892.605672027,31370
Ol_3835.5,27,eerste set,Oostelijke leemstreek,NA,OL,buiten,237888.23268257,167860.451505209,31370
Ol_3838.4,28,eerste set,Oostelijke leemstreek,NA,OL,buiten,234089.034471071,171374.647837076,31370
Ol_5702.16,55,reserve set,Oostelijke leemstreek,NA,OL,buiten,206447.836187391,162528.179145653,31370
Ol_5810.1.10,44,reserve set,Oostelijke leemstreek,NA,OL,buiten,233910.718271508,165833.661652435,31370
Ol_6421.7,59,reserve set,Oostelijke leemstreek,NA,OL,buiten,211026.165265595,164661.536248879,31370
Ol_6988.2,15,eerste set,Oostelijke leemstreek,NA,OL,buiten,210440.402407119,159386.00742351,31370
Ol_7135.7,53,reserve set,Oostelijke leemstreek,NA,OL,buiten,213969.83489255,163672.495335619,31370
Ol_8593.12,5,eerste set,Oostelijke leemstreek,NA,OL,buiten,231747.794148446,171374.671485165,31370
Ol_9615.10,17,eerste set,Oostelijke leemstreek,NA,OL,buiten,205629.234575381,162277.627082735,31370
Ol_9702.6,1,eerste set,Oostelijke leemstreek,NA,OL,buiten,212126.653850074,163772.817597197,31370
Ol_9797.2,4,eerste set,Oostelijke leemstreek,NA,OL,buiten,206063.187105398,166064.090833329,31370
Pl_10046.1.2,121,eerste set,Polders,0.107441100012462,HOL,binnen,41646.7013899904,199910.714673041,31370
Pl_10154.1,157,eerste set,Polders,0.0868192119787147,HOL,binnen,39939.8182787025,200890.100434236,31370
Pl_10155.1.9,148,eerste set,Polders,0.0223369892122594,HOL,binnen,41682.9505482161,199142.331594512,31370
Pl_10162.1,111,eerste set,Polders,0,HOL,binnen,40667.5828854861,194157.523130931,31370
Pl_10450.3,4,eerste set,Polders,0,HOL,binnen,27446.0595001085,199298.5418175,31370
Pl_10555.14,96,eerste set,Polders,0,HOL,binnen,57362.9571975554,211622.891993133,31370
Pl_10832,21,eerste set,Polders,0,HOL,binnen,149722.25382648,222959.239415615,31370
Pl_10854.1.6,140,eerste set,Polders,0,HOL,binnen,39901.8629262915,188083.405978579,31370
Pl_10862.10,182,eerste set,Polders,0,HOL,binnen,42553.6701518306,191101.785382151,31370
Pl_10875.2.1,196,eerste set,Polders,0,HOL,binnen,37560.957246469,200854.24403306,31370
Pl_11510.1.14,32,eerste set,Polders,0,HOL,binnen,75618.2612750951,217019.46986169,31370
Pl_1163.4,87,eerste set,Polders,0,HOL,binnen,139036.45955377,219634.957260552,31370
Pl_11698,110,eerste set,Polders,0.0539346524083509,HOL,binnen,77856.973057941,221018.778009973,31370
Pl_11774.7,90,eerste set,Polders,0,HOL,binnen,78012.3526324617,225784.674981107,31370
Pl_11796.2.5,40,eerste set,Polders,0,HOL,binnen,65926.1893755438,223561.870412142,31370
